timestamp,buyer,seller,symbol,currency,price,quantity,mid_price,best_bid,best_ask,spread,imbalance_L1,microprice_L1,micro_edge_L1,future_ret_1,future_ret_2,future_ret_3,future_ret_5,future_ret_10,future_ret_20,future_ret_50,future_ret_100,future_ret_200,future_ret_500,future_ret_1000,trade_vs_mid,trade_vs_microprice,side_guess,signed_qty
715500,,,HYDROGEL_PACK,XIRECS,10036.0,6,10044.0,10036,10052,16,0.0,10044.0,0.0,3.0,4.0,2.0,4.0,-3.0,-6.0,-4.0,0.0,-23.5,-4.0,-19.0,-8.0,-8.0,seller_initiated,-6
716900,,,HYDROGEL_PACK,XIRECS,10028.0,3,10036.0,10028,10044,16,0.0,10036.0,0.0,-3.0,-1.0,-1.0,2.0,2.0,2.0,13.0,4.0,-32.0,6.0,-6.0,-8.0,-8.0,seller_initiated,-3
719000,,,HYDROGEL_PACK,XIRECS,10033.0,5,10041.0,10033,10049,16,0.0,10041.0,0.0,-1.0,0.0,-1.0,-7.0,-2.0,0.0,10.0,-1.5,-37.0,-5.0,-11.0,-8.0,-8.0,seller_initiated,-5
727700,,,HYDROGEL_PACK,XIRECS,10040.0,6,10032.0,10024,10040,16,0.0,10032.0,0.0,3.0,3.0,3.0,4.0,11.0,1.0,-15.0,-34.0,-36.0,11.0,-1.5,8.0,8.0,buyer_initiated,6
734200,,,HYDROGEL_PACK,XIRECS,10029.0,5,10021.0,10013,10029,16,0.0,10021.0,0.0,2.0,3.0,1.0,2.0,6.0,-9.0,-15.0,-7.0,-16.0,-2.0,2.0,8.0,8.0,buyer_initiated,5
736200,,,HYDROGEL_PACK,XIRECS,10004.0,6,10012.0,10004,10020,16,0.0,10012.0,0.0,-3.0,-2.0,-3.0,-5.0,-9.0,-12.0,1.0,-6.0,-2.0,9.0,18.5,-8.0,-8.0,seller_initiated,-6
737300,,,HYDROGEL_PACK,XIRECS,10014.0,6,10006.0,9998,10014,16,0.0,10006.0,0.0,-2.0,-6.0,-7.0,-9.0,-4.0,2.0,8.0,-8.0,5.0,11.0,18.0,8.0,8.0,buyer_initiated,6
739000,,,HYDROGEL_PACK,XIRECS,9996.0,4,10004.0,9996,10012,16,0.0,10004.0,0.0,0.0,2.0,4.0,5.0,5.0,9.0,7.0,-7.0,18.0,2.0,20.0,-8.0,-8.0,seller_initiated,-4
740000,,,HYDROGEL_PACK,XIRECS,10001.0,4,10009.0,10001,10017,16,0.0,10009.0,0.0,-1.0,-3.0,-2.0,3.5,4.0,4.0,0.0,-4.0,16.0,-6.0,3.0,-8.0,-8.0,seller_initiated,-4
743500,,,HYDROGEL_PACK,XIRECS,10003.0,5,10011.0,10003,10019,16,0.0,10011.0,0.0,1.0,1.0,0.0,0.0,1.0,-1.0,-17.0,-11.0,24.0,-16.0,14.0,-8.0,-8.0,seller_initiated,-5
747700,,,HYDROGEL_PACK,XIRECS,9988.0,3,9996.0,9988,10004,16,0.0,9996.0,0.0,0.0,-1.0,-1.0,0.0,-3.0,12.0,7.0,22.0,39.0,-9.0,10.0,-8.0,-8.0,seller_initiated,-3
749400,,,HYDROGEL_PACK,XIRECS,10016.0,5,10008.0,10000,10016,16,0.0,10008.0,0.0,0.0,2.5,0.0,-2.0,0.0,2.0,-2.0,16.0,27.0,-20.0,-4.0,8.0,8.0,buyer_initiated,5
750200,,,HYDROGEL_PACK,XIRECS,10006.0,3,10002.5,9999,10006,7,0.5,10004.25,1.75,4.5,5.5,7.5,10.5,13.5,-0.5,9.5,27.5,34.5,-14.5,-4.5,3.5,1.75,buyer_initiated,3
752100,,,HYDROGEL_PACK,XIRECS,10012.0,6,10004.0,9996,10012,16,0.0,10004.0,0.0,-2.0,-3.0,-1.0,0.0,3.0,0.0,9.0,29.0,35.0,-1.0,6.0,8.0,8.0,buyer_initiated,6
752500,,,HYDROGEL_PACK,XIRECS,9997.0,5,10005.0,9997,10013,16,0.0,10005.0,0.0,-1.0,-2.0,-2.0,-3.0,-5.0,1.0,8.0,38.0,37.0,-2.0,7.0,-8.0,-8.0,seller_initiated,-5
753400,,,HYDROGEL_PACK,XIRECS,10008.0,4,10000.0,9992,10008,16,0.0,10000.0,0.0,0.0,-2.0,-2.0,-3.0,6.0,7.0,17.0,36.0,34.0,8.0,17.0,8.0,8.0,buyer_initiated,4
755000,,,HYDROGEL_PACK,XIRECS,10002.0,4,10010.0,10002,10018,16,0.0,10010.0,0.0,-1.0,2.0,0.0,-6.0,-2.0,4.0,15.0,30.0,19.5,3.0,-2.0,-8.0,-8.0,seller_initiated,-4
759500,,,HYDROGEL_PACK,XIRECS,10016.0,2,10024.0,10016,10032,16,0.0,10024.0,0.0,2.0,2.0,2.0,1.0,5.0,10.0,19.0,12.0,10.0,-28.0,-4.0,-8.0,-8.0,seller_initiated,-2
766500,,,HYDROGEL_PACK,XIRECS,10039.0,4,10047.0,10039,10055,16,0.0,10047.0,0.0,0.0,1.0,-2.0,-6.0,-7.0,-16.0,-6.0,-5.0,-28.0,-13.0,-56.0,-8.0,-8.0,seller_initiated,-4
767700,,,HYDROGEL_PACK,XIRECS,10043.0,6,10035.0,10027,10043,16,0.0,10035.0,0.0,-1.0,0.5,2.0,-6.0,-1.0,0.0,7.0,8.0,-18.0,-2.0,-35.0,8.0,8.0,buyer_initiated,6
771300,,,HYDROGEL_PACK,XIRECS,10051.0,4,10043.0,10035,10051,16,0.0,10043.0,0.0,-0.5,-2.0,-2.0,1.0,-2.0,-12.0,2.0,-24.0,-36.0,-19.0,-49.0,8.0,8.0,buyer_initiated,4
775300,,,HYDROGEL_PACK,XIRECS,10028.0,4,10036.5,10028,10045,17,0.0,10036.5,0.0,-0.5,1.5,0.5,3.5,8.5,12.5,-8.5,-13.5,-50.5,-5.5,-49.5,-8.5,-8.5,seller_initiated,-4
780000,,,HYDROGEL_PACK,XIRECS,10035.0,3,10027.0,10019,10035,16,0.0,10027.0,0.0,1.0,3.0,1.0,-1.0,-10.0,-8.0,-1.0,-24.0,-38.0,7.0,-41.0,8.0,8.0,buyer_initiated,3
784000,,,HYDROGEL_PACK,XIRECS,10014.0,6,10022.0,10014,10030,16,0.0,10022.0,0.0,2.0,-3.0,-3.0,4.5,4.0,0.0,-16.0,-31.5,-6.0,3.0,-30.0,-8.0,-8.0,seller_initiated,-6
787400,,,HYDROGEL_PACK,XIRECS,10012.0,5,10020.0,10012,10028,16,0.0,10020.0,0.0,-0.5,-3.0,-3.0,-1.0,-2.0,-14.0,-26.0,-36.0,-17.0,5.0,-35.0,-8.0,-8.0,seller_initiated,-5
795400,,,HYDROGEL_PACK,XIRECS,9978.0,6,9986.0,9978,9994,16,0.0,9986.0,0.0,-1.0,4.0,1.0,5.0,-5.0,-2.0,5.0,25.5,39.0,32.0,4.0,-8.0,-8.0,seller_initiated,-6
802700,,,HYDROGEL_PACK,XIRECS,10014.0,4,10006.0,9998,10014,16,0.0,10006.0,0.0,3.0,0.0,2.0,0.0,9.0,4.0,0.0,7.0,28.0,7.0,5.0,8.0,8.0,buyer_initiated,4
804500,,,HYDROGEL_PACK,XIRECS,10020.0,5,10012.0,10004,10020,16,0.0,10012.0,0.0,-4.0,-2.0,-2.0,1.0,7.0,1.0,-16.0,12.0,22.0,-1.0,2.0,8.0,8.0,buyer_initiated,5
812700,,,HYDROGEL_PACK,XIRECS,10005.0,3,10013.0,10005,10021,16,0.0,10013.0,0.0,2.0,2.0,4.0,2.0,9.0,13.0,20.0,21.0,13.0,-16.0,-11.0,-8.0,-8.0,seller_initiated,-3
818600,,,HYDROGEL_PACK,XIRECS,10039.0,3,10031.0,10023,10039,16,0.0,10031.0,0.0,1.0,0.0,-3.0,-2.0,-3.0,-10.0,3.0,-4.0,-6.0,-24.0,-26.0,8.0,8.0,buyer_initiated,3
824000,,,HYDROGEL_PACK,XIRECS,10027.0,4,10035.0,10027,10043,16,0.0,10035.0,0.0,-3.0,-3.0,-1.0,-1.0,3.0,-7.0,-5.5,-10.0,-11.0,-48.0,-41.0,-8.0,-8.0,seller_initiated,-4
827000,,,HYDROGEL_PACK,XIRECS,10024.0,5,10032.0,10024,10040,16,0.0,10032.0,0.0,-2.0,0.0,1.0,2.5,-3.0,-2.5,-3.0,-11.0,-22.0,-46.0,-44.0,-8.0,-8.0,seller_initiated,-5
830600,,,HYDROGEL_PACK,XIRECS,10024.0,3,10032.0,10024,10040,16,0.0,10032.0,0.0,-1.0,-3.0,-4.0,-2.0,-3.0,-3.0,4.0,-18.0,-33.0,-46.0,-29.0,-8.0,-8.0,seller_initiated,-3
834000,,,HYDROGEL_PACK,XIRECS,10017.0,4,10025.0,10017,10033,16,0.0,10025.0,0.0,-2.0,-2.0,-1.0,4.0,7.0,11.0,-1.0,-1.0,-19.0,-33.0,-8.0,-8.0,-8.0,seller_initiated,-4
842800,,,HYDROGEL_PACK,XIRECS,10008.0,6,10016.0,10008,10024,16,0.0,10016.0,0.0,1.0,0.0,2.0,2.0,14.0,4.0,-8.0,-2.0,-21.0,-32.0,-11.0,-8.0,-8.0,seller_initiated,-6
843300,,,HYDROGEL_PACK,XIRECS,10026.0,3,10018.0,10010,10026,16,0.0,10018.0,0.0,5.0,7.0,8.0,12.0,1.0,-2.0,-13.0,1.0,-20.0,-39.0,-19.0,8.0,8.0,buyer_initiated,3
849400,,,HYDROGEL_PACK,XIRECS,9996.0,6,10004.0,9996,10012,16,0.0,10004.0,0.0,2.0,-1.0,-1.0,-5.0,-3.0,0.0,7.5,15.0,-3.0,1.0,-15.0,-8.0,-8.0,seller_initiated,-6
855100,,,HYDROGEL_PACK,XIRECS,10018.0,4,10010.0,10002,10018,16,0.0,10010.0,0.0,0.0,-1.0,2.0,4.0,0.0,2.0,4.0,-16.0,-19.0,1.0,-15.0,8.0,8.0,buyer_initiated,4
856600,,,HYDROGEL_PACK,XIRECS,10001.0,2,10009.0,10001,10017,16,0.0,10009.0,0.0,3.0,4.0,2.0,3.0,5.0,1.0,-6.0,-14.0,-23.0,-8.0,-17.0,-8.0,-8.0,seller_initiated,-2
861200,,,HYDROGEL_PACK,XIRECS,10021.0,2,10013.0,10005,10021,16,0.0,10013.0,0.0,-1.0,0.0,-3.0,-7.0,-8.0,-14.0,-22.0,-23.0,-23.0,-18.0,-19.0,8.0,8.0,buyer_initiated,2
861800,,,HYDROGEL_PACK,XIRECS,9996.0,6,10004.0,9996,10012,16,0.0,10004.0,0.0,0.0,-2.0,-2.0,-1.0,-9.0,-11.0,-10.0,-9.0,-21.0,-13.0,-4.0,-8.0,-8.0,seller_initiated,-6
863300,,,HYDROGEL_PACK,XIRECS,9990.0,5,9998.0,9990,10006,16,0.0,9998.0,0.0,0.0,-1.0,-5.5,-5.0,-2.0,-7.0,8.0,-10.0,-6.0,1.0,11.0,-8.0,-8.0,seller_initiated,-5
864200,,,HYDROGEL_PACK,XIRECS,9990.0,3,9998.0,9990,10006,16,0.0,9998.0,0.0,-2.0,-2.0,-3.0,-6.0,-6.0,-7.0,3.0,-13.0,-6.0,4.0,8.0,-8.0,-8.0,seller_initiated,-3
866200,,,HYDROGEL_PACK,XIRECS,9999.0,3,9991.0,9983,9999,16,0.0,9991.0,0.0,0.0,0.0,0.0,3.0,3.0,12.0,-1.0,-6.0,4.0,5.0,18.0,8.0,8.0,buyer_initiated,3
866800,,,HYDROGEL_PACK,XIRECS,10002.0,6,9994.0,9986,10002,16,0.0,9994.0,0.0,-1.0,-3.0,-5.5,4.0,11.0,11.0,1.0,-9.0,-1.0,5.0,19.0,8.0,8.0,buyer_initiated,6
866900,,,HYDROGEL_PACK,XIRECS,10001.0,2,9993.0,9985,10001,16,0.0,9993.0,0.0,-2.0,-4.5,1.0,4.0,11.0,13.0,4.0,-8.0,-4.0,8.0,21.0,8.0,8.0,buyer_initiated,2
867500,,,HYDROGEL_PACK,XIRECS,9992.0,6,10000.0,9992,10008,16,0.0,10000.0,0.0,0.0,0.0,5.0,4.0,6.0,0.0,-3.0,-9.5,-15.0,-4.0,14.0,-8.0,-8.0,seller_initiated,-6
869900,,,HYDROGEL_PACK,XIRECS,9987.0,2,9995.0,9987,10003,16,0.0,9995.0,0.0,2.0,-2.0,0.0,-4.0,1.0,2.0,-6.0,-9.0,-4.0,14.0,4.0,-8.0,-8.0,seller_initiated,-2
870100,,,HYDROGEL_PACK,XIRECS,10001.0,2,9993.0,9985,10001,16,0.0,9993.0,0.0,2.0,-3.0,-2.0,2.5,2.0,3.0,-2.0,-8.0,-6.0,11.0,7.0,8.0,8.0,buyer_initiated,2
870400,,,HYDROGEL_PACK,XIRECS,9999.0,4,9991.0,9983,9999,16,0.0,9991.0,0.0,2.0,4.5,5.0,5.0,4.0,5.0,-6.0,-3.0,-4.5,9.0,9.0,8.0,8.0,buyer_initiated,4
876900,,,HYDROGEL_PACK,XIRECS,9977.0,5,9985.0,9977,9993,16,0.0,9985.0,0.0,1.0,1.0,1.0,-0.5,-2.0,-2.0,-7.0,4.0,9.0,10.0,8.0,-8.0,-8.0,seller_initiated,-5
880800,,,HYDROGEL_PACK,XIRECS,9993.0,5,9985.0,9977,9993,16,0.0,9985.0,0.0,2.0,0.0,1.0,3.0,-2.0,7.0,9.0,0.0,28.0,18.0,7.0,8.0,8.0,buyer_initiated,5
890200,,,HYDROGEL_PACK,XIRECS,9994.0,5,9986.0,9978,9994,16,0.0,9986.0,0.0,2.0,0.5,-5.5,2.0,2.0,1.5,0.0,21.0,11.0,31.0,25.0,8.0,8.0,buyer_initiated,5
891600,,,HYDROGEL_PACK,XIRECS,9976.0,6,9983.5,9976,9991,15,0.0,9983.5,0.0,0.5,2.5,3.5,1.5,0.5,-1.5,8.5,28.5,10.5,23.5,41.5,-7.5,-7.5,seller_initiated,-6
894900,,,HYDROGEL_PACK,XIRECS,9993.0,2,9989.0,9985,9993,8,-0.5,9987.0,-2.0,-4.0,-3.0,-3.0,1.0,3.0,5.0,20.0,23.0,15.0,2.0,32.0,4.0,6.0,buyer_initiated,2
899900,,,HYDROGEL_PACK,XIRECS,10001.0,3,10009.0,10001,10017,16,0.0,10009.0,0.0,-4.0,-2.0,-2.0,0.0,7.0,9.0,3.0,-9.0,0.0,-20.0,1.0,-8.0,-8.0,seller_initiated,-3
902500,,,HYDROGEL_PACK,XIRECS,10019.0,5,10011.0,10003,10019,16,0.0,10011.0,0.0,1.0,0.0,-2.0,-4.0,-6.0,3.0,-12.0,-7.0,-10.0,-26.0,,8.0,8.0,buyer_initiated,5
903600,,,HYDROGEL_PACK,XIRECS,9999.0,4,10007.0,9999,10015,16,0.0,10007.0,0.0,2.0,1.0,2.0,2.0,7.0,0.0,-2.0,-6.0,-7.0,-22.0,,-8.0,-8.0,seller_initiated,-4
913200,,,HYDROGEL_PACK,XIRECS,9992.0,2,10000.0,9992,10008,16,0.0,10000.0,0.0,-1.0,1.0,1.0,2.0,2.0,1.0,-2.0,1.0,15.0,9.0,,-8.0,-8.0,seller_initiated,-2
918200,,,HYDROGEL_PACK,XIRECS,10006.0,5,9998.0,9990,10006,16,0.0,9998.0,0.0,3.0,4.0,6.0,10.0,16.0,8.0,3.0,-9.0,10.0,12.0,,8.0,8.0,buyer_initiated,5
921800,,,HYDROGEL_PACK,XIRECS,10011.0,3,10003.0,9995,10011,16,0.0,10003.0,0.0,1.0,1.0,1.0,-1.0,0.0,-1.5,-7.0,7.0,2.0,-2.0,,8.0,8.0,buyer_initiated,3
923800,,,HYDROGEL_PACK,XIRECS,10006.0,6,10001.5,9997,10006,9,-0.13043478260869565,10000.91304347826,-0.5869565217399213,-5.5,-7.5,-6.5,-8.5,-11.5,-4.5,-16.5,13.5,-4.5,-3.5,,4.5,5.086956521739921,buyer_initiated,6
927700,,,HYDROGEL_PACK,XIRECS,9982.0,4,9990.0,9982,9998,16,0.0,9990.0,0.0,1.0,1.0,0.0,-1.0,-4.0,7.0,26.5,24.0,-1.5,4.0,,-8.0,-8.0,seller_initiated,-4
928800,,,HYDROGEL_PACK,XIRECS,9977.0,6,9985.0,9977,9993,16,0.0,9985.0,0.0,1.0,3.0,5.0,11.0,16.0,18.0,30.0,23.0,4.0,6.0,,-8.0,-8.0,seller_initiated,-6
929600,,,HYDROGEL_PACK,XIRECS,9987.0,6,9995.0,9987,10003,16,0.0,9995.0,0.0,2.0,6.0,4.0,4.0,8.0,14.0,21.0,20.0,-10.0,-7.0,,-8.0,-8.0,seller_initiated,-6
935400,,,HYDROGEL_PACK,XIRECS,10017.0,3,10025.0,10017,10033,16,0.0,10025.0,0.0,2.0,0.0,-2.0,-2.0,-10.0,-12.0,-13.0,-28.0,-31.0,-37.0,,-8.0,-8.0,seller_initiated,-3
940100,,,HYDROGEL_PACK,XIRECS,10025.0,6,10017.0,10009,10025,16,0.0,10017.0,0.0,0.0,-2.0,-5.0,-9.0,-8.0,-9.0,-20.5,-31.0,-7.0,-5.0,,8.0,8.0,buyer_initiated,6
940500,,,HYDROGEL_PACK,XIRECS,10003.0,2,10011.0,10003,10019,16,0.0,10011.0,0.0,-3.0,-3.0,-4.0,-6.5,-5.0,-7.0,-17.0,-26.0,-8.0,3.0,,-8.0,-8.0,seller_initiated,-2
941900,,,HYDROGEL_PACK,XIRECS,10006.0,2,10010.5,10006,10015,9,-0.13043478260869565,10009.91304347826,-0.5869565217399213,-3.5,-2.5,-2.5,-5.5,-8.5,-9.5,-18.5,-24.5,-10.5,11.5,,-4.5,-3.9130434782600787,seller_initiated,-2
944300,,,HYDROGEL_PACK,XIRECS,9988.0,5,9996.0,9988,10004,16,0.0,9996.0,0.0,0.0,0.0,0.0,-4.0,1.0,-4.0,-14.5,-6.5,12.0,25.0,,-8.0,-8.0,seller_initiated,-5
947900,,,HYDROGEL_PACK,XIRECS,9983.0,6,9991.0,9983,9999,16,0.0,9991.0,0.0,4.0,2.0,0.0,3.0,-3.0,-2.0,-8.0,6.0,27.0,17.0,,-8.0,-8.0,seller_initiated,-6
948400,,,HYDROGEL_PACK,XIRECS,10002.0,5,9994.0,9986,10002,16,0.0,9994.0,0.0,-2.0,-3.0,-6.0,-6.0,-5.0,-11.0,-9.0,7.0,13.0,22.0,,8.0,8.0,buyer_initiated,5
949800,,,HYDROGEL_PACK,XIRECS,9978.0,6,9986.0,9978,9994,16,0.0,9986.0,0.0,3.0,1.0,0.0,-2.0,-3.0,1.0,10.0,32.0,9.5,25.0,,-8.0,-8.0,seller_initiated,-6
958400,,,HYDROGEL_PACK,XIRECS,9993.0,4,10001.0,9993,10009,16,0.0,10001.0,0.0,0.0,-3.0,-1.0,-1.0,6.0,5.0,8.0,6.0,-5.0,,,-8.0,-8.0,seller_initiated,-4
961700,,,HYDROGEL_PACK,XIRECS,9990.0,5,9998.0,9990,10006,16,0.0,9998.0,0.0,2.0,2.0,2.0,3.0,8.0,6.0,13.0,2.0,-1.0,,,-8.0,-8.0,seller_initiated,-5
965500,,,HYDROGEL_PACK,XIRECS,9998.0,6,10006.0,9998,10014,16,0.0,10006.0,0.0,1.0,4.0,2.0,4.0,7.0,8.0,-6.0,-3.0,-16.0,,,-8.0,-8.0,seller_initiated,-6
967500,,,HYDROGEL_PACK,XIRECS,10022.0,4,10014.0,10006,10022,16,0.0,10014.0,0.0,1.0,1.0,1.0,1.5,-8.0,-12.0,-21.0,-17.0,-13.0,,,8.0,8.0,buyer_initiated,4
968600,,,HYDROGEL_PACK,XIRECS,10015.0,5,10007.0,9999,10015,16,0.0,10007.0,0.0,-1.0,-1.0,-1.0,-2.0,-5.0,-7.0,-9.0,-17.0,-5.0,,,8.0,8.0,buyer_initiated,5
970300,,,HYDROGEL_PACK,XIRECS,10006.0,3,9998.0,9990,10006,16,0.0,9998.0,0.0,2.0,2.0,2.0,0.0,4.0,0.0,4.0,-9.0,15.0,,,8.0,8.0,buyer_initiated,3
976200,,,HYDROGEL_PACK,XIRECS,9997.0,2,10005.0,9997,10013,16,0.0,10005.0,0.0,-1.0,-3.0,-2.0,-5.0,-13.0,-12.0,-8.0,-13.0,18.0,,,-8.0,-8.0,seller_initiated,-2
976800,,,HYDROGEL_PACK,XIRECS,10005.0,2,9997.0,9989,10005,16,0.0,9997.0,0.0,-4.0,-2.0,-3.0,-10.0,-4.0,-6.0,1.0,-6.0,24.0,,,8.0,8.0,buyer_initiated,2
978600,,,HYDROGEL_PACK,XIRECS,9998.0,3,9990.0,9982,9998,16,0.0,9990.0,0.0,2.0,1.0,-1.0,-1.0,-2.0,2.0,10.0,12.0,26.0,,,8.0,8.0,buyer_initiated,3
978700,,,HYDROGEL_PACK,XIRECS,10000.0,2,9992.0,9984,10000,16,0.0,9992.0,0.0,-1.0,-3.0,-4.0,-2.0,-6.0,1.0,5.0,4.0,26.0,,,8.0,8.0,buyer_initiated,2
982000,,,HYDROGEL_PACK,XIRECS,10003.0,2,9995.0,9987,10003,16,0.0,9995.0,0.0,3.0,1.0,3.0,6.0,3.0,2.0,-4.0,27.0,,,,8.0,8.0,buyer_initiated,2
983700,,,HYDROGEL_PACK,XIRECS,10005.0,2,9997.0,9989,10005,16,0.0,9997.0,0.0,1.0,-1.0,0.0,4.0,-5.0,1.5,-1.0,31.0,,,,8.0,8.0,buyer_initiated,2
984200,,,HYDROGEL_PACK,XIRECS,10009.0,3,10001.0,9993,10009,16,0.0,10001.0,0.0,-2.0,-2.0,-8.5,-9.0,-11.0,-9.0,-5.0,23.0,,,,8.0,8.0,buyer_initiated,3
984700,,,HYDROGEL_PACK,XIRECS,9984.0,5,9992.0,9984,10000,16,0.0,9992.0,0.0,-3.0,0.0,-2.0,-2.0,6.5,-3.0,15.0,26.0,,,,-8.0,-8.0,seller_initiated,-5
992200,,,HYDROGEL_PACK,XIRECS,10029.0,4,10021.0,10013,10029,16,0.0,10021.0,0.0,0.0,-3.0,-4.0,-2.0,-0.5,3.0,-7.0,,,,,8.0,8.0,buyer_initiated,4
993200,,,HYDROGEL_PACK,XIRECS,10024.0,6,10020.5,10017,10024,7,0.13043478260869565,10020.95652173913,0.45652173913003935,5.5,9.5,10.5,7.5,3.5,2.5,-7.5,,,,,3.5,3.0434782608699606,buyer_initiated,6
994800,,,HYDROGEL_PACK,XIRECS,10011.0,4,10019.0,10011,10027,16,0.0,10019.0,0.0,2.0,3.0,4.0,1.0,6.0,2.0,-8.0,,,,,-8.0,-8.0,seller_initiated,-4
996500,,,HYDROGEL_PACK,XIRECS,10010.0,2,10018.0,10010,10026,16,0.0,10018.0,0.0,-3.0,0.0,3.0,1.0,-9.0,-1.0,,,,,,-8.0,-8.0,seller_initiated,-2
