timestamp,buyer,seller,symbol,currency,price,quantity,day,mid_at_trade,mid_next,mid_fwd_10,mid_fwd_100,mid_fwd_500
635100,Mark 14,Mark 38,VEV_4000,XIRECS,1235.0,3,2,1245.5,1245.5,1247.5,1245.5,1275.5
637900,Mark 38,Mark 14,VEV_4000,XIRECS,1256.0,3,2,1245.5,1246.5,1249.5,1245.5,1271.5
640000,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,10001.0,2,2,10009.0,10009.0,10008.0,10037.0,10007.0
641500,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5248.0,5,2,5245.5,5244.0,5243.5,5246.5,5271.5
642400,Mark 01,Mark 22,VEV_5400,XIRECS,11.0,2,2,11.5,11.5,11.0,11.5,15.5
642400,Mark 01,Mark 22,VEV_5500,XIRECS,4.0,2,2,4.5,4.5,4.5,4.5,6.5
642400,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,2,2,0.5,0.5,0.5,0.5,0.5
642400,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,2,2,0.5,0.5,0.5,0.5,0.5
643000,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5239.0,6,2,5241.5,5243.5,5245.5,5246.5,5273.5
643300,Mark 38,Mark 14,VEV_4000,XIRECS,1252.0,1,2,1241.5,1241.5,1245.5,1249.5,1272.5
644500,Mark 01,Mark 22,VEV_5400,XIRECS,11.0,4,2,11.5,11.5,11.5,12.5,15.0
644500,Mark 01,Mark 22,VEV_5500,XIRECS,4.0,4,2,4.5,4.5,4.5,4.5,5.5
644500,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,4,2,0.5,0.5,0.5,0.5,0.5
644500,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,4,2,0.5,0.5,0.5,0.5,0.5
645000,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,10016.0,4,2,10024.0,10024.0,10042.5,10031.0,10012.5
648700,Mark 14,Mark 38,VEV_4000,XIRECS,1235.0,3,2,1245.0,1244.5,1243.5,1251.5,1272.5
650000,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,10029.0,4,2,10037.0,10041.0,10041.0,10040.0,10009.0
650200,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,XIRECS,5246.0,6,2,5243.5,5243.0,5242.5,5257.5,5268.5
650600,Mark 67,Mark 49,VELVETFRUIT_EXTRACT,XIRECS,5244.0,8,2,5243.0,5243.5,5247.5,5257.5,5265.5
651300,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,XIRECS,5247.0,8,2,5244.5,5244.0,5244.5,5251.0,5265.5
653800,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5252.0,5,2,5249.5,5249.5,5249.5,5251.5,5261.5
655500,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,10024.0,3,2,10032.5,10034.0,10035.0,10024.0,10022.0
656600,Mark 67,Mark 22,VELVETFRUIT_EXTRACT,XIRECS,5253.0,8,2,5252.0,5254.5,5252.5,5254.5,5264.5
658100,Mark 38,Mark 14,VEV_4000,XIRECS,1263.0,3,2,1252.5,1251.5,1255.5,1261.5,1262.5
658300,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5249.0,3,2,5251.5,5250.5,5256.5,5260.5,5263.5
659500,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10046.0,5,2,10038.0,10038.0,10040.0,10030.0,10026.0
659800,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5256.0,6,2,5257.0,5257.5,5255.5,5263.5,5259.5
661900,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,10024.0,6,2,10032.0,10032.5,10032.0,10010.0,10037.0
662600,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,XIRECS,5251.0,6,2,5248.0,5248.5,5252.5,5268.5,5255.5
663000,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,10025.0,2,2,10033.0,10032.0,10029.0,10008.0,10042.0
666500,Mark 14,Mark 22,VEV_5200,XIRECS,91.0,2,2,92.0,91.5,93.5,101.5,87.5
666500,Mark 01,Mark 22,VEV_5300,XIRECS,42.0,2,2,43.0,43.0,43.5,49.0,40.0
666500,Mark 01,Mark 22,VEV_5400,XIRECS,12.0,2,2,13.0,13.0,13.5,15.5,11.5
666500,Mark 01,Mark 22,VEV_5500,XIRECS,4.0,2,2,4.5,4.5,5.0,6.0,4.5
666500,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,2,2,0.5,0.5,0.5,0.5,0.5
666500,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,2,2,0.5,0.5,0.5,0.5,0.5
667800,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,XIRECS,5262.0,5,2,5259.5,5262.0,5260.0,5267.0,5244.5
669900,Mark 38,Mark 14,VEV_4000,XIRECS,1275.0,3,2,1264.5,1265.5,1266.0,1276.5,1241.5
672600,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5271.0,3,2,5268.5,5270.5,5272.5,5278.5,5239.5
672800,Mark 67,Mark 49,VELVETFRUIT_EXTRACT,XIRECS,5271.0,10,2,5270.0,5272.5,5270.5,5280.5,5239.0
673000,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5270.0,5,2,5273.0,5274.5,5271.5,5280.5,5239.5
673600,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,XIRECS,5275.0,6,2,5272.5,5270.5,5270.5,5280.5,5236.5
674000,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10015.0,2,2,10007.0,10004.0,10006.0,10001.0,10051.0
674400,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10012.0,4,2,10004.0,10006.0,10010.0,10002.0,10048.0
675300,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10017.0,2,2,10009.0,10010.0,10009.0,10001.0,10043.0
675600,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10018.0,3,2,10010.0,10008.0,10009.0,10001.0,10043.0
675600,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5272.0,7,2,5269.5,5269.5,5268.5,5276.5,5235.5
676600,Mark 38,Mark 14,VEV_4000,XIRECS,1279.0,2,2,1268.5,1268.0,1264.5,1274.0,1224.5
678700,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10013.0,6,2,10005.0,10001.0,9999.0,10013.0,10043.0
679000,Mark 67,Mark 22,VELVETFRUIT_EXTRACT,XIRECS,5273.0,5,2,5272.0,5274.5,5276.0,5275.5,5230.5
681000,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10010.0,5,2,10002.0,10006.0,10014.0,9999.0,10031.5
682800,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5283.0,6,2,5280.5,5280.0,5280.5,5271.5,5231.5
683900,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,XIRECS,5283.0,3,2,5280.5,5281.5,5274.0,5268.5,5229.5
684500,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5273.0,7,2,5275.5,5275.5,5278.0,5268.0,5232.0
686100,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9996.0,6,2,10004.0,10009.0,10001.0,10006.0,10013.0
686400,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5274.0,8,2,5276.5,5274.5,5271.0,5269.5,5225.5
686700,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10016.0,5,2,10008.0,10006.0,10011.0,10013.0,10007.0
687700,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5269.0,7,2,5270.0,5271.5,5275.5,5273.5,5222.5
687700,Mark 67,Mark 22,VELVETFRUIT_EXTRACT,XIRECS,5271.0,5,2,5270.0,5271.5,5275.5,5273.5,5222.5
688500,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5272.0,3,2,5274.5,5274.5,5273.5,5272.5,5219.0
688600,Mark 01,Mark 22,VEV_5400,XIRECS,16.0,2,2,16.5,16.5,16.0,16.0,7.5
688600,Mark 01,Mark 22,VEV_5500,XIRECS,6.0,2,2,6.5,6.5,6.5,6.5,2.5
688600,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,2,2,0.5,0.5,0.5,0.5,0.5
688600,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,2,2,0.5,0.5,0.5,0.5,0.5
689700,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9997.0,5,2,10005.0,10004.0,9996.0,10007.0,10011.0
690500,Mark 14,Mark 38,VEV_4000,XIRECS,1263.0,1,2,1273.5,1272.5,1271.5,1265.0,1212.5
690600,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5275.0,5,2,5272.5,5272.0,5270.5,5265.5,5212.5
690800,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9990.0,5,2,9998.0,9998.0,9999.0,10010.0,10010.0
691100,Mark 01,Mark 22,VEV_5400,XIRECS,15.0,5,2,15.5,16.0,15.5,14.5,6.5
691100,Mark 01,Mark 22,VEV_5500,XIRECS,6.0,5,2,6.5,6.5,6.0,5.5,2.5
691100,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,5,2,0.5,0.5,0.5,0.5,0.5
691100,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,5,2,0.5,0.5,0.5,0.5,0.5
691200,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5271.0,7,2,5273.5,5271.0,5269.5,5267.5,5213.5
691600,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9990.0,5,2,9998.0,9998.0,10005.0,10021.0,10014.0
692000,Mark 38,Mark 14,VEV_4000,XIRECS,1282.0,1,2,1271.5,1269.5,1272.5,1261.5,1215.5
692100,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5272.0,8,2,5269.5,5269.5,5272.5,5262.5,5214.5
692500,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5268.0,6,2,5270.5,5269.5,5271.5,5263.5,5213.5
693900,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5271.0,3,2,5268.5,5269.0,5268.5,5262.5,5212.0
694400,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5271.0,3,2,5268.5,5268.0,5268.5,5262.5,5208.5
694500,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10016.0,4,2,10008.0,10011.0,10013.0,10016.0,10012.0
695800,Mark 01,Mark 22,VEV_5500,XIRECS,5.0,5,2,5.5,5.5,6.0,5.5,2.5
695800,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,5,2,0.5,0.5,0.5,0.5,0.5
695800,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,5,2,0.5,0.5,0.5,0.5,0.5
696000,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10016.0,2,2,10008.0,10006.0,10009.0,10024.0,10010.0
697000,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10017.0,4,2,10009.0,10012.0,9998.0,10023.0,10002.0
697400,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10018.0,2,2,10010.0,10010.0,10002.0,10025.0,9998.0
698800,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9999.0,2,2,10007.0,10007.0,10008.0,10021.0,9993.0
699800,Mark 14,Mark 38,VEV_4000,XIRECS,1260.0,3,2,1270.5,1269.5,1265.5,1259.5,1215.0
700500,Mark 67,Mark 22,VELVETFRUIT_EXTRACT,XIRECS,5264.0,10,2,5263.0,5265.5,5263.5,5257.5,5215.5
701000,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5263.0,4,2,5265.5,5265.5,5261.5,5259.5,5214.0
702100,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5265.0,5,2,5262.5,5262.5,5265.5,5254.5,5217.5
702200,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5260.0,3,2,5262.5,5262.5,5264.5,5254.5,5217.5
704600,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,XIRECS,5265.0,8,2,5262.5,5264.5,5263.5,5247.0,5221.5
705100,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,XIRECS,5267.0,7,2,5264.5,5262.5,5262.5,5246.0,5224.5
705700,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5261.0,4,2,5263.5,5263.5,5264.5,5246.0,5222.5
705900,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10032.0,6,2,10024.0,10024.0,10022.0,10046.0,10008.0
707900,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,10021.0,6,2,10029.0,10029.0,10022.5,10038.0,10014.0
711200,Mark 14,Mark 38,VEV_4000,XIRECS,1248.0,3,2,1258.5,1258.0,1254.5,1239.5,1223.5
711900,Mark 01,Mark 22,VEV_5300,XIRECS,43.0,3,2,44.0,43.0,42.0,35.5,32.0
711900,Mark 01,Mark 22,VEV_5400,XIRECS,13.0,3,2,13.5,13.0,12.5,10.0,8.5
711900,Mark 01,Mark 22,VEV_5500,XIRECS,5.0,3,2,5.5,5.5,4.5,3.5,3.0
711900,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,3,2,0.5,0.5,0.5,0.5,0.5
711900,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,3,2,0.5,0.5,0.5,0.5,0.5
713000,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,XIRECS,5255.0,8,2,5252.5,5250.5,5249.5,5239.5,5225.5
715300,Mark 67,Mark 49,VELVETFRUIT_EXTRACT,XIRECS,5244.0,8,2,5243.5,5244.5,5248.0,5236.5,5229.5
715500,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,10036.0,6,2,10044.0,10047.0,10041.0,10044.0,10040.0
716900,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,10028.0,3,2,10036.0,10033.0,10038.0,10040.0,10042.0
717300,Mark 67,Mark 49,VELVETFRUIT_EXTRACT,XIRECS,5244.0,12,2,5243.5,5247.0,5243.5,5232.0,5228.5
719000,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,10033.0,5,2,10041.0,10040.0,10039.0,10039.5,10036.0
720500,Mark 67,Mark 49,VELVETFRUIT_EXTRACT,XIRECS,5237.0,11,2,5236.5,5238.0,5240.5,5223.5,5236.5
721200,Mark 49,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5239.0,3,2,5240.5,5240.0,5238.5,5230.5,5232.5
722300,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,XIRECS,5242.0,4,2,5239.5,5238.5,5238.5,5233.0,5231.5
726100,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5231.0,5,2,5233.5,5232.5,5231.5,5229.0,5243.5
726600,Mark 01,Mark 22,VEV_5400,XIRECS,8.0,2,2,9.0,9.0,9.5,8.5,9.5
726600,Mark 01,Mark 22,VEV_5500,XIRECS,3.0,2,2,3.5,3.5,3.5,3.5,3.5
726600,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,2,2,0.5,0.5,0.5,0.5,0.5
726600,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,2,2,0.5,0.5,0.5,0.5,0.5
727700,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10040.0,6,2,10032.0,10035.0,10043.0,9998.0,10043.0
727900,Mark 14,Mark 38,VEV_4000,XIRECS,1222.0,2,2,1232.5,1232.0,1229.0,1222.0,1240.5
730300,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5223.0,5,2,5225.5,5224.0,5231.0,5215.0,5240.0
733200,Mark 01,Mark 22,VEV_5400,XIRECS,8.0,4,2,9.0,9.0,9.5,7.0,9.5
733200,Mark 01,Mark 22,VEV_5500,XIRECS,3.0,4,2,3.5,3.5,3.5,2.5,3.5
733200,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,4,2,0.5,0.5,0.5,0.5,0.5
733200,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,4,2,0.5,0.5,0.5,0.5,0.5
734200,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10029.0,5,2,10021.0,10023.0,10027.0,10014.0,10019.0
735100,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5227.0,3,2,5229.5,5229.0,5229.0,5211.5,5242.5
736100,Mark 38,Mark 14,VEV_4000,XIRECS,1239.0,1,2,1229.0,1227.5,1227.5,1214.0,1244.5
736200,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,10004.0,6,2,10012.0,10009.0,10003.0,10006.0,10021.0
737300,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10014.0,6,2,10006.0,10004.0,10002.0,9998.0,10017.0
737500,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5226.0,3,2,5223.5,5224.0,5219.0,5212.5,5247.5
737600,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5221.0,5,2,5224.0,5222.5,5218.5,5213.5,5246.5
738000,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5220.0,8,2,5222.5,5223.5,5219.5,5212.5,5245.0
738500,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5216.0,4,2,5219.0,5218.5,5216.5,5214.5,5245.5
738800,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5215.0,3,2,5217.5,5217.5,5216.0,5215.5,5244.5
739000,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9996.0,4,2,10004.0,10004.0,10009.0,9997.0,10006.0
739600,Mark 38,Mark 14,VEV_4000,XIRECS,1227.0,3,2,1217.0,1216.5,1212.0,1216.0,1242.5
739900,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5217.0,4,2,5214.5,5213.5,5210.5,5215.5,5240.5
740000,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,10001.0,4,2,10009.0,10008.0,10013.0,10005.0,10003.0
740300,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5216.0,7,2,5215.0,5213.5,5215.5,5217.5,5242.5
742000,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5213.0,8,2,5215.5,5214.5,5213.5,5216.0,5243.5
743500,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,10003.0,5,2,10011.0,10012.0,10012.0,10000.0,9995.0
744200,Mark 67,Mark 22,VELVETFRUIT_EXTRACT,XIRECS,5208.0,8,2,5207.0,5208.5,5209.5,5221.5,5245.0
746900,Mark 38,Mark 14,VEV_4000,XIRECS,1221.0,1,2,1211.0,1211.0,1213.0,1220.0,1239.5
747700,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9988.0,3,2,9996.0,9996.0,9993.0,10018.0,9987.0
748500,Mark 01,Mark 22,VEV_5300,XIRECS,28.0,2,2,28.5,28.5,29.0,29.0,37.0
748500,Mark 01,Mark 22,VEV_5500,XIRECS,2.0,2,2,2.5,2.5,2.5,2.5,3.5
748500,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,2,2,0.5,0.5,0.5,0.5,0.5
748500,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,2,2,0.5,0.5,0.5,0.5,0.5
749400,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10016.0,5,2,10008.0,10008.0,10008.0,10024.0,9988.0
750200,Mark 38,Mark 22,HYDROGEL_PACK,XIRECS,10006.0,3,2,10002.5,10007.0,10016.0,10030.0,9988.0
751300,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5211.0,5,2,5213.5,5214.5,5219.5,5224.5,5254.5
752100,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10012.0,6,2,10004.0,10002.0,10007.0,10033.0,10003.0
752300,Mark 38,Mark 14,VEV_4000,XIRECS,1230.0,2,2,1219.5,1220.5,1218.5,1227.5,1253.5
752500,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9997.0,5,2,10005.0,10004.0,10000.0,10043.0,10003.0
753400,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10008.0,4,2,10000.0,10000.0,10006.0,10036.0,10008.0
755000,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,10002.0,4,2,10010.0,10009.0,10008.0,10040.0,10013.0
756000,Mark 49,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5225.0,7,2,5226.0,5223.5,5221.5,5225.5,5260.5
757200,Mark 38,Mark 14,VEV_4000,XIRECS,1230.0,2,2,1219.5,1219.5,1215.0,1227.5,1261.5
758100,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5213.0,8,2,5215.5,5215.5,5214.5,5231.5,5263.5
759500,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,10016.0,2,2,10024.0,10026.0,10029.0,10036.0,9996.0
761800,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5224.0,7,2,5226.5,5226.5,5228.5,5234.0,5248.0
762200,Mark 38,Mark 14,VEV_4000,XIRECS,1236.0,2,2,1225.5,1227.5,1225.5,1232.5,1246.5
762600,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5225.0,6,2,5227.5,5228.5,5224.5,5233.0,5248.0
762800,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5231.0,6,2,5228.5,5226.5,5225.5,5232.5,5245.5
763500,Mark 01,Mark 22,VEV_5400,XIRECS,7.0,5,2,7.5,8.0,8.0,8.5,10.5
763500,Mark 01,Mark 22,VEV_5500,XIRECS,2.0,5,2,2.5,2.5,2.5,3.5,3.5
763500,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,5,2,0.5,0.5,0.5,0.5,0.5
763500,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,5,2,0.5,0.5,0.5,0.5,0.5
764000,Mark 14,Mark 22,VEV_5300,XIRECS,32.0,3,2,32.5,32.0,32.5,34.5,38.0
764000,Mark 01,Mark 22,VEV_5400,XIRECS,8.0,3,2,8.5,8.5,8.5,9.0,10.5
764000,Mark 01,Mark 22,VEV_5500,XIRECS,2.0,3,2,3.0,2.5,3.0,3.5,3.5
764000,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,3,2,0.5,0.5,0.5,0.5,0.5
764000,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,3,2,0.5,0.5,0.5,0.5,0.5
766000,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5228.0,4,2,5225.5,5226.5,5227.5,5242.0,5242.5
766500,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,10039.0,4,2,10047.0,10047.0,10040.0,10042.0,10034.0
767700,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10043.0,6,2,10035.0,10034.0,10034.0,10043.0,10033.0
771300,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10051.0,4,2,10043.0,10042.5,10041.0,10019.0,10024.0
771600,Mark 67,Mark 49,VELVETFRUIT_EXTRACT,XIRECS,5230.0,12,2,5229.5,5232.5,5233.0,5235.5,5253.5
771800,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,XIRECS,5237.0,6,2,5234.0,5233.5,5232.5,5235.5,5252.5
773800,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5234.0,8,2,5236.5,5234.5,5233.5,5242.5,5253.0
774200,Mark 38,Mark 14,VEV_4000,XIRECS,1243.0,2,2,1237.5,1232.5,1237.5,1242.5,1254.5
775300,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,10028.0,4,2,10036.5,10036.0,10045.0,10023.0,10031.0
775500,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5242.0,7,2,5239.5,5240.5,5239.5,5244.5,5255.5
777200,Mark 67,Mark 49,VELVETFRUIT_EXTRACT,XIRECS,5238.0,10,2,5237.0,5237.0,5243.5,5248.5,5253.5
779200,Mark 01,Mark 22,VEV_5300,XIRECS,37.0,4,2,38.0,39.0,37.0,37.0,42.0
779200,Mark 01,Mark 22,VEV_5400,XIRECS,10.0,4,2,10.5,10.5,9.5,10.0,11.5
779200,Mark 01,Mark 22,VEV_5500,XIRECS,3.0,4,2,3.5,3.5,3.5,3.5,4.5
779200,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,4,2,0.5,0.5,0.5,0.5,0.5
779200,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,4,2,0.5,0.5,0.5,0.5,0.5
779700,Mark 55,Mark 22,VELVETFRUIT_EXTRACT,XIRECS,5243.0,4,2,5242.0,5242.5,5238.5,5240.5,5252.5
780000,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10035.0,3,2,10027.0,10028.0,10017.0,10003.0,10034.0
781100,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5241.0,7,2,5238.5,5237.5,5236.5,5243.5,5255.5
781500,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5235.0,7,2,5237.5,5235.5,5236.0,5244.5,5256.5
781900,Mark 22,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5235.0,5,2,5236.5,5236.5,5236.0,5244.5,5255.0
783400,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5238.0,6,2,5240.5,5240.5,5244.5,5241.0,5253.5
784000,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,10014.0,6,2,10022.0,10024.0,10026.0,9990.5,10025.0
787000,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,XIRECS,5251.0,6,2,5248.0,5247.5,5245.0,5239.0,5256.5
787400,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,10012.0,5,2,10020.0,10019.5,10018.0,9984.0,10025.0
791700,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5243.0,6,2,5245.5,5244.5,5242.5,5252.5,5258.5
793900,Mark 67,Mark 22,VELVETFRUIT_EXTRACT,XIRECS,5243.0,5,2,5242.0,5245.5,5237.5,5258.0,5256.5
793900,Mark 01,Mark 22,VEV_5400,XIRECS,10.0,2,2,10.5,10.5,9.5,12.5,12.5
793900,Mark 01,Mark 22,VEV_5500,XIRECS,3.0,2,2,3.5,3.5,3.5,4.5,4.5
793900,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,2,2,0.5,0.5,0.5,0.5,0.5
793900,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,2,2,0.5,0.5,0.5,0.5,0.5
795400,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9978.0,6,2,9986.0,9985.0,9981.0,10011.5,10018.0
796100,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,XIRECS,5245.0,5,2,5242.5,5240.5,5238.5,5261.5,5261.5
796600,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,XIRECS,5244.0,7,2,5241.0,5239.0,5238.5,5264.0,5260.5
796800,Mark 14,Mark 38,VEV_4000,XIRECS,1228.0,1,2,1238.5,1239.5,1237.5,1263.0,1260.5
798800,Mark 67,Mark 49,VELVETFRUIT_EXTRACT,XIRECS,5241.0,12,2,5240.5,5242.5,5247.5,5260.0,5255.5
798900,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,XIRECS,5245.0,8,2,5242.5,5241.5,5248.5,5259.5,5256.0
800000,Mark 38,Mark 14,VEV_4000,XIRECS,1260.0,1,2,1249.5,1249.5,1252.5,1253.5,1255.5
802600,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5252.0,7,2,5254.5,5254.5,5256.5,5248.0,5256.5
802700,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10014.0,4,2,10006.0,10009.0,10015.0,10013.0,10013.0
