timestamp,buyer,seller,symbol,currency,price,quantity,mid_price,best_bid,best_ask,spread,imbalance_L1,microprice_L1,micro_edge_L1,future_ret_1,future_ret_2,future_ret_3,future_ret_5,future_ret_10,future_ret_20,future_ret_50,future_ret_100,future_ret_200,future_ret_500,future_ret_1000,trade_vs_mid,trade_vs_microprice,side_guess,signed_qty
590100,,,HYDROGEL_PACK,XIRECS,9989.0,2,9997.0,9989,10005,16,0.0,9997.0,0.0,2.0,1.0,-2.0,2.0,5.0,5.0,19.0,27.0,15.0,32.0,5.0,-8.0,-8.0,seller_initiated,-2
596300,,,HYDROGEL_PACK,XIRECS,10027.0,2,10019.0,10011,10027,16,0.0,10019.0,0.0,3.0,4.0,6.0,7.0,5.0,12.0,3.0,11.0,-41.0,-20.0,8.0,8.0,8.0,buyer_initiated,2
600400,,,HYDROGEL_PACK,XIRECS,10035.0,4,10027.0,10019,10035,16,0.0,10027.0,0.0,0.0,-2.0,-2.0,-2.0,-5.0,-5.0,1.0,-15.0,-28.0,-28.0,17.0,8.0,8.0,buyer_initiated,4
601700,,,HYDROGEL_PACK,XIRECS,10013.0,2,10021.0,10013,10029,16,0.0,10021.0,0.0,2.0,1.0,-4.0,3.0,-1.0,6.0,9.0,-8.0,-20.0,-25.0,22.0,-8.0,-8.0,seller_initiated,-2
604700,,,HYDROGEL_PACK,XIRECS,10017.0,5,10025.5,10017,10034,17,0.0,10025.5,0.0,2.5,-0.5,-1.5,-1.0,2.5,4.5,-14.5,-22.5,-12.5,-43.5,24.5,-8.5,-8.5,seller_initiated,-5
606400,,,HYDROGEL_PACK,XIRECS,10020.0,5,10028.0,10020,10036,16,0.0,10028.0,0.0,2.0,0.0,2.0,2.0,-2.0,-8.0,-13.0,-49.0,-4.0,-38.5,16.0,-8.0,-8.0,seller_initiated,-5
614100,,,HYDROGEL_PACK,XIRECS,9998.0,4,10006.0,9998,10014,16,0.0,10006.0,0.0,0.0,-5.0,-4.0,-4.0,-9.0,-27.0,-16.0,2.0,9.0,9.0,35.0,-8.0,-8.0,seller_initiated,-4
621800,,,HYDROGEL_PACK,XIRECS,9993.0,2,10001.0,9993,10009,16,0.0,10001.0,0.0,2.0,2.0,1.0,0.0,-4.0,5.0,27.0,18.0,20.0,7.0,73.0,-8.0,-8.0,seller_initiated,-2
625100,,,HYDROGEL_PACK,XIRECS,10004.0,2,10012.0,10004,10020,16,0.0,10012.0,0.0,-1.0,-1.0,1.5,3.0,10.0,8.5,6.0,9.0,-9.0,-9.0,63.0,-8.0,-8.0,seller_initiated,-2
630400,,,HYDROGEL_PACK,XIRECS,10019.0,5,10011.0,10003,10019,16,0.0,10011.0,0.0,1.0,0.0,1.0,3.5,2.0,10.0,16.0,20.0,-12.0,-13.0,55.0,8.0,8.0,buyer_initiated,5
634900,,,HYDROGEL_PACK,XIRECS,10010.0,2,10018.0,10010,10026,16,0.0,10018.0,0.0,1.0,3.0,5.0,9.0,6.0,11.0,13.0,-12.0,-39.0,-17.0,22.0,-8.0,-8.0,seller_initiated,-2
635700,,,HYDROGEL_PACK,XIRECS,10034.0,3,10026.0,10018,10034,16,0.0,10026.0,0.0,1.0,-2.0,-1.0,1.0,3.0,0.0,8.0,-25.0,-41.0,-33.0,24.0,8.0,8.0,buyer_initiated,3
637500,,,HYDROGEL_PACK,XIRECS,10018.0,4,10026.0,10018,10034,16,0.0,10026.0,0.0,2.0,0.0,-1.0,3.0,2.0,3.0,-14.0,-27.0,-34.0,-37.0,15.0,-8.0,-8.0,seller_initiated,-4
640300,,,HYDROGEL_PACK,XIRECS,10029.0,3,10033.0,10029,10037,8,-0.29411764705882354,10031.823529411764,-1.1764705882360431,-2.0,-1.0,0.0,1.0,-3.0,-14.0,-31.0,-33.0,-39.0,-31.0,11.0,-4.0,-2.823529411763957,seller_initiated,-3
640700,,,HYDROGEL_PACK,XIRECS,10042.0,4,10034.0,10026,10042,16,0.0,10034.0,0.0,0.0,0.0,-3.0,-2.0,-12.0,-25.5,-33.0,-37.0,-42.0,-33.5,8.0,8.0,8.0,buyer_initiated,4
647000,,,HYDROGEL_PACK,XIRECS,10003.0,3,9995.0,9987,10003,16,0.0,9995.0,0.0,1.0,2.0,5.0,4.0,2.0,-1.0,-2.0,-6.0,23.0,38.0,65.0,8.0,8.0,buyer_initiated,3
647400,,,HYDROGEL_PACK,XIRECS,9993.0,2,10001.0,9993,10009,16,0.0,10001.0,0.0,-2.0,-2.0,-4.0,-4.0,-8.0,-8.0,-12.0,-8.0,17.0,34.0,53.5,-8.0,-8.0,seller_initiated,-2
647600,,,HYDROGEL_PACK,XIRECS,9991.0,4,9999.0,9991,10007,16,0.0,9999.0,0.0,-2.0,-2.0,-2.0,-4.0,-4.0,1.0,-9.0,-8.0,14.0,35.0,54.0,-8.0,-8.0,seller_initiated,-4
647900,,,HYDROGEL_PACK,XIRECS,9989.0,6,9997.0,9989,10005,16,0.0,9997.0,0.0,0.0,-2.0,-4.0,-4.0,-4.0,4.0,-11.0,-3.0,17.0,39.0,58.0,-8.0,-8.0,seller_initiated,-6
648400,,,HYDROGEL_PACK,XIRECS,10001.0,2,9993.0,9985,10001,16,0.0,9993.0,0.0,0.0,2.0,-1.0,0.0,0.0,6.0,-11.0,2.0,27.0,41.0,56.5,8.0,8.0,buyer_initiated,2
652800,,,HYDROGEL_PACK,XIRECS,9979.0,2,9987.0,9979,9995,16,0.0,9987.0,0.0,-1.0,-1.0,-3.0,-5.0,-9.0,-6.0,4.0,19.0,26.0,47.0,74.0,-8.0,-8.0,seller_initiated,-2
653200,,,HYDROGEL_PACK,XIRECS,9975.0,6,9983.0,9975,9991,16,0.0,9983.0,0.0,-1.0,-1.0,-2.0,-4.0,-5.0,3.0,13.0,23.0,25.0,60.0,76.0,-8.0,-8.0,seller_initiated,-6
653300,,,HYDROGEL_PACK,XIRECS,9974.0,5,9982.0,9974,9990,16,0.0,9982.0,0.0,0.0,-1.0,-2.0,-4.0,-3.5,5.0,13.0,22.0,24.0,58.0,77.0,-8.0,-8.0,seller_initiated,-5
661300,,,HYDROGEL_PACK,XIRECS,10011.0,6,10003.0,9995,10011,16,0.0,10003.0,0.0,0.0,2.0,-6.5,-5.0,-3.0,1.0,16.0,3.0,-10.0,38.0,48.0,8.0,8.0,buyer_initiated,6
666100,,,HYDROGEL_PACK,XIRECS,10028.0,3,10020.0,10012,10028,16,0.0,10020.0,0.0,0.0,-1.0,-4.0,-5.0,0.0,-3.0,-8.0,-11.0,-25.0,31.0,37.0,8.0,8.0,buyer_initiated,3
669200,,,HYDROGEL_PACK,XIRECS,10027.0,4,10019.0,10011,10027,16,0.0,10019.0,0.0,-2.0,-3.0,-1.0,-3.0,3.0,-10.0,-14.0,-24.0,-23.0,38.0,49.5,8.0,8.0,buyer_initiated,4
673800,,,HYDROGEL_PACK,XIRECS,10000.0,4,10008.0,10000,10016,16,0.0,10008.0,0.0,-6.0,-4.0,-4.0,1.0,2.0,-1.0,-14.0,-13.0,10.0,65.0,59.0,-8.0,-8.0,seller_initiated,-4
680800,,,HYDROGEL_PACK,XIRECS,9994.0,2,10002.0,9994,10010,16,0.0,10002.0,0.0,-1.0,-3.0,-4.0,-9.0,0.0,4.0,-11.0,4.0,40.5,63.0,72.0,-8.0,-8.0,seller_initiated,-2
681500,,,HYDROGEL_PACK,XIRECS,10005.0,5,9997.0,9989,10005,16,0.0,9997.0,0.0,3.0,2.0,5.0,3.0,6.0,7.0,-3.0,14.0,49.0,58.0,74.0,8.0,8.0,buyer_initiated,5
684500,,,HYDROGEL_PACK,XIRECS,9989.0,2,9997.0,9989,10005,16,0.0,9997.0,0.0,0.0,2.0,4.0,7.0,-4.0,-3.0,3.0,23.0,55.0,36.0,67.0,-8.0,-8.0,seller_initiated,-2
690500,,,HYDROGEL_PACK,XIRECS,10013.0,5,10005.0,9997,10013,16,0.0,10005.0,0.0,3.5,-4.5,1.0,0.0,6.0,10.0,15.0,39.0,36.0,37.0,47.0,8.0,8.0,buyer_initiated,5
694900,,,HYDROGEL_PACK,XIRECS,10011.0,3,10019.0,10011,10027,16,0.0,10019.0,0.0,1.0,-1.0,-1.0,-1.0,7.0,12.0,28.0,25.5,27.0,28.0,21.0,-8.0,-8.0,seller_initiated,-3
695200,,,HYDROGEL_PACK,XIRECS,10010.0,6,10018.0,10010,10026,16,0.0,10018.0,0.0,2.0,0.0,2.0,5.0,8.0,15.0,26.0,38.0,32.0,28.0,20.0,-8.0,-8.0,seller_initiated,-6
695900,,,HYDROGEL_PACK,XIRECS,10034.0,6,10026.0,10018,10034,16,0.0,10026.0,0.0,-3.0,-3.0,0.0,0.0,5.0,10.0,14.0,26.0,23.0,25.0,19.5,8.0,8.0,buyer_initiated,6
698300,,,HYDROGEL_PACK,XIRECS,10048.0,5,10040.0,10032,10048,16,0.0,10040.0,0.0,-6.0,-3.0,-4.0,-4.0,6.0,2.0,0.0,16.0,18.0,10.0,-10.0,8.0,8.0,buyer_initiated,5
699100,,,HYDROGEL_PACK,XIRECS,10035.0,5,10043.0,10035,10051,16,0.0,10043.0,0.0,4.0,3.0,2.0,1.0,1.0,1.0,3.0,6.0,17.0,12.0,-15.0,-8.0,-8.0,seller_initiated,-5
700400,,,HYDROGEL_PACK,XIRECS,10052.0,5,10044.0,10036,10052,16,0.0,10044.0,0.0,0.0,-2.0,-3.0,-4.0,1.0,-10.0,10.0,-3.0,20.0,7.0,-29.0,8.0,8.0,buyer_initiated,5
701200,,,HYDROGEL_PACK,XIRECS,10052.0,5,10044.0,10036,10052,16,0.0,10044.0,0.0,3.0,1.0,2.0,-1.0,-8.0,-1.0,8.0,-3.0,24.0,8.0,-35.0,8.0,8.0,buyer_initiated,5
701500,,,HYDROGEL_PACK,XIRECS,10054.0,3,10046.0,10038,10054,16,0.0,10046.0,0.0,0.0,-3.0,-5.0,-9.0,-10.0,-5.0,-1.0,-7.0,24.0,5.0,-38.0,8.0,8.0,buyer_initiated,3
703000,,,HYDROGEL_PACK,XIRECS,10027.0,3,10035.0,10027,10043,16,0.0,10035.0,0.0,0.0,8.0,5.0,6.0,12.0,15.0,19.0,9.0,42.5,25.0,-24.0,-8.0,-8.0,seller_initiated,-3
707100,,,HYDROGEL_PACK,XIRECS,10056.0,3,10048.0,10040,10056,16,0.0,10048.0,0.0,0.0,0.0,-2.0,4.0,7.0,1.0,-4.0,6.0,23.0,25.0,-42.0,8.0,8.0,buyer_initiated,3
716700,,,HYDROGEL_PACK,XIRECS,10059.0,3,10051.0,10043,10059,16,0.0,10051.0,0.0,1.0,-1.0,1.0,3.0,10.0,4.0,20.5,16.0,-9.0,7.0,-43.0,8.0,8.0,buyer_initiated,3
724400,,,HYDROGEL_PACK,XIRECS,10065.0,5,10073.0,10065,10081,16,0.0,10073.0,0.0,-1.0,-1.0,1.0,1.0,1.0,-4.5,-12.0,-40.0,-19.0,-8.0,-58.0,-8.0,-8.0,seller_initiated,-5
725800,,,HYDROGEL_PACK,XIRECS,10068.0,6,10076.5,10068,10085,17,0.0,10076.5,0.0,-3.0,-4.0,-5.5,-8.5,-7.5,-9.5,-11.5,-26.0,-29.5,-12.5,-70.5,-8.5,-8.5,seller_initiated,-6
726700,,,HYDROGEL_PACK,XIRECS,10075.0,3,10067.0,10059,10075,16,0.0,10067.0,0.0,2.0,3.0,3.0,2.0,0.0,0.0,-11.0,-25.0,-10.0,-2.0,-60.0,8.0,8.0,buyer_initiated,3
727900,,,HYDROGEL_PACK,XIRECS,10075.0,4,10066.5,10058,10075,17,0.0,10066.5,0.0,4.0,-0.5,-1.5,1.5,-1.5,-0.5,-25.0,-21.5,-11.5,-2.0,-62.5,8.5,8.5,buyer_initiated,4
729700,,,HYDROGEL_PACK,XIRECS,10072.0,3,10064.0,10056,10072,16,0.0,10064.0,0.0,3.0,2.0,2.0,4.0,1.0,-8.0,-25.0,-20.0,-15.0,3.5,-56.0,8.0,8.0,buyer_initiated,3
730800,,,HYDROGEL_PACK,XIRECS,10057.0,6,10065.0,10057,10073,16,0.0,10065.0,0.0,0.0,1.0,-1.0,-7.0,-10.0,-22.0,-14.5,-23.5,-13.0,9.0,-52.0,-8.0,-8.0,seller_initiated,-6
731000,,,HYDROGEL_PACK,XIRECS,10074.0,4,10066.0,10058,10074,16,0.0,10066.0,0.0,-2.0,-5.0,-8.0,-11.0,-14.0,-26.0,-18.0,-25.0,-10.0,10.0,-52.0,8.0,8.0,buyer_initiated,4
732700,,,HYDROGEL_PACK,XIRECS,10035.0,2,10043.0,10035,10051,16,0.0,10043.0,0.0,0.0,-1.5,-3.0,-8.0,-10.0,-4.0,-3.0,1.0,17.0,23.5,-25.0,-8.0,-8.0,seller_initiated,-2
741200,,,HYDROGEL_PACK,XIRECS,10052.0,2,10044.0,10036,10052,16,0.0,10044.0,0.0,-1.0,2.0,2.0,0.0,4.0,2.5,10.0,8.0,8.0,15.0,-17.5,8.0,8.0,buyer_initiated,2
742700,,,HYDROGEL_PACK,XIRECS,10052.0,2,10044.0,10036,10052,16,0.0,10044.0,0.0,1.0,1.0,1.0,2.5,3.0,4.0,8.0,16.0,4.0,-2.0,-20.0,8.0,8.0,buyer_initiated,2
745000,,,HYDROGEL_PACK,XIRECS,10036.0,6,10044.0,10036,10052,16,0.0,10044.0,0.0,1.0,2.0,3.0,6.0,8.0,16.0,9.5,22.0,11.0,-7.0,-21.5,-8.0,-8.0,seller_initiated,-6
749800,,,HYDROGEL_PACK,XIRECS,10044.0,2,10052.0,10044,10060,16,0.0,10052.0,0.0,1.0,1.5,0.0,-2.0,0.0,4.0,11.0,8.0,17.0,-33.0,-15.0,-8.0,-8.0,seller_initiated,-2
756600,,,HYDROGEL_PACK,XIRECS,10062.0,6,10070.0,10062,10078,16,0.0,10070.0,0.0,2.0,2.0,3.0,3.0,2.0,1.5,-18.0,-14.0,-5.0,-60.0,-11.0,-8.0,-8.0,seller_initiated,-6
759100,,,HYDROGEL_PACK,XIRECS,10073.0,5,10065.0,10057,10073,16,0.0,10065.0,0.0,0.0,-2.0,-3.0,-9.0,-8.0,-15.0,-5.5,0.0,2.0,-44.0,9.0,8.0,8.0,buyer_initiated,5
760900,,,HYDROGEL_PACK,XIRECS,10055.0,2,10047.0,10039,10055,16,0.0,10047.0,0.0,4.0,3.0,5.0,4.0,4.0,6.0,11.0,23.0,27.0,-40.0,25.0,8.0,8.0,buyer_initiated,2
765800,,,HYDROGEL_PACK,XIRECS,10048.0,3,10056.0,10048,10064,16,0.0,10056.0,0.0,2.0,0.0,1.0,0.0,3.0,5.0,13.0,8.0,8.0,-55.0,-1.0,-8.0,-8.0,seller_initiated,-3
767100,,,HYDROGEL_PACK,XIRECS,10063.0,4,10055.0,10047,10063,16,0.0,10055.0,0.0,2.0,-0.5,7.0,9.0,9.0,10.0,16.0,11.0,4.0,-50.0,-8.0,8.0,8.0,buyer_initiated,4
768100,,,HYDROGEL_PACK,XIRECS,10056.0,4,10064.0,10056,10072,16,0.0,10064.0,0.0,0.0,1.0,1.0,-3.0,1.0,4.0,14.0,-4.0,-7.0,-59.0,-19.0,-8.0,-8.0,seller_initiated,-4
768200,,,HYDROGEL_PACK,XIRECS,10056.0,3,10064.0,10056,10072,16,0.0,10064.0,0.0,1.0,1.0,0.0,-1.5,4.5,2.0,11.0,-1.0,-5.0,-57.0,-18.0,-8.0,-8.0,seller_initiated,-3
768800,,,HYDROGEL_PACK,XIRECS,10071.0,5,10063.0,10055,10071,16,0.0,10063.0,0.0,0.0,3.0,2.0,0.0,6.0,6.0,4.0,6.0,0.0,-57.0,-12.0,8.0,8.0,buyer_initiated,5
772000,,,HYDROGEL_PACK,XIRECS,10082.0,6,10074.0,10066,10082,16,0.0,10074.0,0.0,-3.0,0.0,2.0,1.5,2.0,-10.0,-6.0,-7.0,-28.0,-77.0,-42.0,8.0,8.0,buyer_initiated,6
775100,,,HYDROGEL_PACK,XIRECS,10056.0,5,10064.0,10056,10072,16,0.0,10064.0,0.0,2.0,1.0,0.0,1.0,-3.0,2.0,7.0,1.0,-24.0,-46.0,-41.0,-8.0,-8.0,seller_initiated,-5
782100,,,HYDROGEL_PACK,XIRECS,10078.0,6,10070.0,10062,10078,16,0.0,10070.0,0.0,-2.0,-4.5,-5.0,-5.0,0.0,-3.0,-11.0,-25.0,-60.0,-51.0,-74.0,8.0,8.0,buyer_initiated,6
782500,,,HYDROGEL_PACK,XIRECS,10072.0,6,10064.0,10056,10072,16,0.0,10064.0,0.0,1.0,2.5,2.0,0.5,7.0,0.0,-9.0,-21.0,-52.0,-48.0,-69.0,8.0,8.0,buyer_initiated,6
782700,,,HYDROGEL_PACK,XIRECS,10075.0,6,10066.5,10058,10075,17,0.0,10066.5,0.0,-0.5,1.5,-2.0,3.5,1.5,1.0,-13.5,-24.5,-55.5,-48.5,-69.5,8.5,8.5,buyer_initiated,6
784400,,,HYDROGEL_PACK,XIRECS,10072.0,6,10064.0,10056,10072,16,0.0,10064.0,0.0,0.0,3.0,3.5,6.0,4.0,2.0,-8.0,-27.0,-50.0,-26.0,-65.0,8.0,8.0,buyer_initiated,6
785200,,,HYDROGEL_PACK,XIRECS,10056.0,3,10064.0,10056,10072,16,0.0,10064.0,0.0,4.0,4.0,2.0,1.0,3.0,-7.0,-17.0,-26.0,-57.0,-26.0,-68.0,-8.0,-8.0,seller_initiated,-3
785800,,,HYDROGEL_PACK,XIRECS,10056.0,3,10064.0,10056,10072,16,0.0,10064.0,0.0,1.0,3.0,2.0,0.0,-3.5,-10.0,-5.0,-22.0,-56.0,-22.0,-63.0,-8.0,-8.0,seller_initiated,-3
786700,,,HYDROGEL_PACK,XIRECS,10054.0,4,10062.0,10054,10070,16,0.0,10062.0,0.0,-1.5,-1.0,-2.0,-5.0,-9.0,0.0,-13.0,-26.5,-54.0,-19.0,-69.0,-8.0,-8.0,seller_initiated,-4
790700,,,HYDROGEL_PACK,XIRECS,10063.0,2,10055.0,10047,10063,16,0.0,10055.0,0.0,4.0,2.0,0.0,4.0,-6.0,-13.0,-12.0,-42.0,-51.0,-31.0,-54.0,8.0,8.0,buyer_initiated,2
792200,,,HYDROGEL_PACK,XIRECS,10052.0,4,10044.0,10036,10052,16,0.0,10044.0,0.0,-2.0,1.5,-1.0,-2.0,-5.0,-4.0,-10.0,-32.0,-42.0,-17.0,-54.0,8.0,8.0,buyer_initiated,4
797600,,,HYDROGEL_PACK,XIRECS,10024.0,4,10032.0,10024,10040,16,0.0,10032.0,0.0,4.0,3.0,4.0,2.0,-2.0,-12.0,-19.0,-22.0,-30.0,6.5,-41.0,-8.0,-8.0,seller_initiated,-4
799500,,,HYDROGEL_PACK,XIRECS,10029.0,3,10021.0,10013,10029,16,0.0,10021.0,0.0,-1.0,-2.0,-2.0,-5.5,-6.0,-13.0,-8.0,-10.0,-11.0,16.0,-25.0,8.0,8.0,buyer_initiated,3
800100,,,HYDROGEL_PACK,XIRECS,10012.0,5,10020.0,10012,10028,16,0.0,10020.0,0.0,-5.0,-7.0,-5.0,-4.0,-12.0,-10.0,-12.0,-11.0,-12.0,19.0,-18.0,-8.0,-8.0,seller_initiated,-5
800600,,,HYDROGEL_PACK,XIRECS,10024.0,5,10016.0,10008,10024,16,0.0,10016.0,0.0,-3.0,-9.5,-5.0,-8.0,-5.5,-3.0,-14.0,-9.0,-13.0,25.0,-13.0,8.0,8.0,buyer_initiated,5
803000,,,HYDROGEL_PACK,XIRECS,10019.0,2,10011.0,10003,10019,16,0.0,10011.0,0.0,-1.0,0.0,0.0,1.0,2.0,0.0,-2.0,-4.0,-9.0,31.5,-5.0,8.0,8.0,buyer_initiated,2
805300,,,HYDROGEL_PACK,XIRECS,9998.0,4,10006.0,9998,10014,16,0.0,10006.0,0.0,0.0,-2.0,-4.0,2.0,7.0,2.0,2.0,-6.0,9.0,39.0,14.0,-8.0,-8.0,seller_initiated,-4
809700,,,HYDROGEL_PACK,XIRECS,10018.0,2,10010.0,10002,10018,16,0.0,10010.0,0.0,2.0,2.0,-4.0,-1.0,-6.0,-5.0,-17.0,-2.0,-2.0,68.0,3.0,8.0,8.0,buyer_initiated,2
810600,,,HYDROGEL_PACK,XIRECS,10015.0,2,10007.0,9999,10015,16,0.0,10007.0,0.0,-3.0,0.0,0.0,-2.0,-5.0,1.0,-5.0,-4.0,4.0,72.0,21.0,8.0,8.0,buyer_initiated,2
814500,,,HYDROGEL_PACK,XIRECS,9989.0,3,9997.0,9989,10005,16,0.0,9997.0,0.0,-2.0,-4.0,-4.0,-1.0,4.0,10.0,13.0,20.0,42.0,58.0,34.0,-8.0,-8.0,seller_initiated,-3
815000,,,HYDROGEL_PACK,XIRECS,10004.0,3,9996.0,9988,10004,16,0.0,9996.0,0.0,2.0,3.0,4.0,5.0,9.0,10.0,11.0,23.0,41.0,62.0,36.0,8.0,8.0,buyer_initiated,3
816800,,,HYDROGEL_PACK,XIRECS,9999.0,4,10007.0,9999,10015,16,0.0,10007.0,0.0,-1.0,-1.0,-2.0,-4.0,-3.0,-1.0,-12.0,-2.0,35.0,38.0,21.0,-8.0,-8.0,seller_initiated,-4
820600,,,HYDROGEL_PACK,XIRECS,10011.0,2,10003.0,9995,10011,16,0.0,10003.0,0.0,1.0,-1.0,-1.0,-2.0,-3.0,-3.0,8.0,8.0,18.0,41.0,4.0,8.0,8.0,buyer_initiated,2
821100,,,HYDROGEL_PACK,XIRECS,9993.0,4,10001.0,9993,10009,16,0.0,10001.0,0.0,0.0,-4.0,-3.0,-1.0,-4.0,4.0,3.0,12.0,25.0,36.0,10.0,-8.0,-8.0,seller_initiated,-4
833600,,,HYDROGEL_PACK,XIRECS,10025.0,2,10033.0,10025,10041,16,0.0,10033.0,0.0,2.0,3.0,2.0,5.0,4.0,2.0,-9.0,-4.0,5.0,-44.5,-28.0,-8.0,-8.0,seller_initiated,-2
837000,,,HYDROGEL_PACK,XIRECS,10047.0,6,10039.0,10031,10047,16,0.0,10039.0,0.0,-5.5,-1.0,-6.0,-9.0,-19.0,-9.0,-14.0,-12.0,19.0,-43.0,-31.0,8.0,8.0,buyer_initiated,6
844200,,,HYDROGEL_PACK,XIRECS,10033.0,6,10025.0,10017,10033,16,0.0,10025.0,0.0,-1.0,-2.0,-3.0,3.0,-1.5,2.0,7.0,16.0,26.0,-36.0,-13.0,8.0,8.0,buyer_initiated,6
844800,,,HYDROGEL_PACK,XIRECS,10034.0,3,10026.0,10018,10034,16,0.0,10026.0,0.0,1.0,-3.5,-4.0,2.0,-1.0,1.0,11.0,19.0,32.0,-44.0,-16.0,8.0,8.0,buyer_initiated,3
845500,,,HYDROGEL_PACK,XIRECS,10013.0,6,10021.0,10013,10029,16,0.0,10021.0,0.0,1.0,3.0,4.0,5.0,6.0,10.0,17.0,29.0,28.5,-42.0,-5.0,-8.0,-8.0,seller_initiated,-6
847200,,,HYDROGEL_PACK,XIRECS,10022.0,5,10030.0,10022,10038,16,0.0,10030.0,0.0,1.0,2.0,1.0,4.0,0.0,2.0,14.0,29.0,15.0,-39.0,-16.0,-8.0,-8.0,seller_initiated,-5
848400,,,HYDROGEL_PACK,XIRECS,10040.0,3,10032.0,10024,10040,16,0.0,10032.0,0.0,-1.0,-5.0,-4.0,0.0,2.0,3.0,8.0,36.0,15.0,-37.0,-15.0,8.0,8.0,buyer_initiated,3
853500,,,HYDROGEL_PACK,XIRECS,10032.0,4,10040.0,10032,10048,16,0.0,10040.0,0.0,-2.0,-1.0,-2.0,3.0,5.0,10.0,29.0,6.0,-19.0,-32.0,-5.0,-8.0,-8.0,seller_initiated,-4
853900,,,HYDROGEL_PACK,XIRECS,10047.0,6,10039.0,10031,10047,16,0.0,10039.0,0.0,4.0,1.0,2.0,7.0,4.5,11.0,34.0,10.0,-14.0,-28.0,-15.0,8.0,8.0,buyer_initiated,6
854900,,,HYDROGEL_PACK,XIRECS,10052.0,2,10043.5,10035,10052,17,0.0,10043.5,0.0,1.5,0.5,1.5,1.0,6.5,15.5,32.5,14.5,-24.5,-30.5,-28.5,8.5,8.5,buyer_initiated,2
860100,,,HYDROGEL_PACK,XIRECS,10086.0,2,10078.0,10070,10086,16,0.0,10078.0,0.0,-1.0,0.0,0.0,1.0,-10.0,-19.0,-20.0,-30.0,-85.0,-52.0,-53.0,8.0,8.0,buyer_initiated,2
862900,,,HYDROGEL_PACK,XIRECS,10038.0,6,10041.5,10038,10045,7,0.0,10041.5,0.0,4.5,4.5,3.5,5.5,7.5,16.5,3.5,-20.5,-44.5,-7.5,-14.5,-3.5,-3.5,seller_initiated,-6
866300,,,HYDROGEL_PACK,XIRECS,10060.0,6,10052.0,10044,10060,16,0.0,10052.0,0.0,-3.0,-6.0,-8.0,-7.0,-5.0,-5.0,-16.0,-40.0,-56.0,-20.0,-37.0,8.0,8.0,buyer_initiated,6
867100,,,HYDROGEL_PACK,XIRECS,10039.0,5,10047.0,10039,10055,16,0.0,10047.0,0.0,-2.0,0.0,-1.0,-4.0,-2.0,5.0,-17.0,-38.0,-49.0,-23.0,-39.0,-8.0,-8.0,seller_initiated,-5
870000,,,HYDROGEL_PACK,XIRECS,10058.0,3,10050.0,10042,10058,16,0.0,10050.0,0.0,-2.0,-3.0,-1.0,-4.0,-9.0,-18.0,-28.0,-56.0,-41.0,-39.0,-64.0,8.0,8.0,buyer_initiated,3
871700,,,HYDROGEL_PACK,XIRECS,10027.0,5,10035.0,10027,10043,16,0.0,10035.0,0.0,-2.0,-1.0,-3.0,-7.0,-11.0,-10.0,-23.0,-41.0,-41.0,-19.0,-45.0,-8.0,-8.0,seller_initiated,-5
876000,,,HYDROGEL_PACK,XIRECS,10025.0,4,10017.0,10009,10025,16,0.0,10017.0,0.0,0.0,-1.0,-5.0,-8.0,-7.0,-9.0,-25.0,-17.0,-34.0,-14.0,-22.0,8.0,8.0,buyer_initiated,4
876400,,,HYDROGEL_PACK,XIRECS,10020.0,3,10012.0,10004,10020,16,0.0,10012.0,0.0,-3.0,-1.0,0.0,-2.0,-3.0,-10.0,-18.5,-15.0,-23.0,-13.0,-13.0,8.0,8.0,buyer_initiated,3
887200,,,HYDROGEL_PACK,XIRECS,10007.0,2,9999.0,9991,10007,16,0.0,9999.0,0.0,1.0,0.0,3.0,5.0,12.0,15.0,-9.0,-8.0,15.0,7.0,28.0,8.0,8.0,buyer_initiated,2
892000,,,HYDROGEL_PACK,XIRECS,10000.0,6,9992.0,9984,10000,16,0.0,9992.0,0.0,0.0,-2.0,-1.0,2.0,4.0,-4.0,2.0,7.0,46.0,28.0,38.0,8.0,8.0,buyer_initiated,6
894300,,,HYDROGEL_PACK,XIRECS,9981.0,6,9988.5,9981,9996,15,0.0,9988.5,0.0,-0.5,-2.5,-5.5,-6.5,-10.5,-1.5,6.5,21.5,41.5,24.5,38.5,-7.5,-7.5,seller_initiated,-6
898200,,,HYDROGEL_PACK,XIRECS,9995.0,4,9999.0,9995,10003,8,-0.5294117647058824,9996.882352941177,-2.1176470588234224,-4.0,-4.0,-5.0,-1.0,-4.0,1.0,10.0,16.0,24.0,18.0,18.0,-4.0,-1.8823529411765776,seller_initiated,-4
899200,,,HYDROGEL_PACK,XIRECS,10003.0,4,9995.0,9987,10003,16,0.0,9995.0,0.0,0.0,-2.0,1.0,4.0,5.0,3.0,17.0,18.0,18.0,20.0,19.0,8.0,8.0,buyer_initiated,4
901400,,,HYDROGEL_PACK,XIRECS,9989.0,4,9997.0,9989,10005,16,0.0,9997.0,0.0,3.0,4.0,3.0,5.0,12.0,10.0,22.0,39.0,17.5,35.0,,-8.0,-8.0,seller_initiated,-4
901800,,,HYDROGEL_PACK,XIRECS,10011.0,2,10003.0,9995,10011,16,0.0,10003.0,0.0,-1.0,-4.0,0.0,2.0,4.0,9.0,17.0,37.0,11.0,30.0,,8.0,8.0,buyer_initiated,2
